,Age,Height,Market_Value,Months_left,Sub_app,Mins,Goals,Assists,PS%,MotM,Rating,CrAss,CorAss,ThrbAss,FreAss,OthAss,BlkSh,BlkCr,BlkPs,TotClr,Fouled,Fouls,SYBGs,PAGs,OOBGs,TotInt,COF,UnTch,Dispo,SYBSh,Card,League_EPL,League_Laliga,League_Ligue1,League_SerieA,Foot_left,Foot_right,Position_Group_Tiền vệ,Position_Group_Tiền đạo,Continent_Grouped_Europe,Continent_Grouped_Other,Club_Group_Lower Tier,Club_Group_Mid-High Tier,Club_Group_Mid-Tier,Club_Group_Top Tier,Club_Group_Upper Tier
1085,22,189,0.3,13.0,2.0,210.0,0,0,67.8,0,6.42,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.8,0.2,0.4,1.0,0.0,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1086,23,193,3.0,1.0,0.0,2520.0,0,0,70.1,1,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1087,29,180,0.3,25.0,2.0,7.0,0,0,50.0,0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1088,28,179,1.8,13.0,8.0,259.0,0,0,78.0,0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.3,0.4,0.8,0.0,0.0,0.0,0.3,0.1,1.4,0.4,0.0,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1089,35,186,0.9,1.0,6.0,2221.0,12,0,67.5,1,6.73,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.7,1.7,1.5,0.1,0.3,0.0,0.0,0.6,2.7,1.1,0.2,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1090,23,188,8.0,49.0,6.0,1833.0,1,2,79.7,1,6.74,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,4.7,0.5,0.6,0.0,0.0,0.0,1.1,0.0,0.3,0.0,0.1,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1091,34,174,1.2,1.0,1.0,2186.0,0,1,90.3,0,6.67,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.4,2.0,0.5,0.7,0.0,0.0,0.0,1.5,0.0,0.8,0.4,0.0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1092,29,178,12.0,37.0,0.0,1768.0,0,3,86.8,1,6.62,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.9,1.0,0.9,0.4,0.0,0.0,0.0,0.5,0.0,1.0,0.7,0.0,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1093,33,176,10.0,1.0,11.0,1590.0,1,1,87.5,2,6.53,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.9,0.4,0.7,0.0,0.0,0.0,0.7,0.0,0.5,0.2,0.0,4,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
1094,26,178,170.0,49.0,0.0,2467.0,22,3,85.0,7,7.65,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,1.1,0.8,0.0,0.6,0.1,0.0,1.3,2.4,1.4,0.3,5,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1095,26,191,12.0,49.0,1.0,2080.0,2,0,90.5,0,6.59,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.2,3.2,0.6,0.9,0.0,0.0,0.0,1.2,0.0,0.6,0.3,0.2,9,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1096,17,180,180.0,13.0,3.0,2452.0,6,12,78.3,9,7.94,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.4,0.1,1.8,0.9,0.0,0.1,0.1,0.4,0.4,3.0,1.4,0.1,3,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1097,33,190,1.0,1.0,1.0,2521.0,3,2,76.7,2,6.83,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.3,6.1,0.2,0.7,0.0,0.1,0.0,1.0,0.0,0.3,0.0,0.0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1098,24,189,2.5,13.0,0.0,540.0,0,0,54.7,2,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1099,24,190,15.0,61.0,4.0,2136.0,2,0,87.4,0,6.52,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,3.1,0.1,0.6,0.0,0.0,0.0,0.6,0.1,0.3,0.0,0.0,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1100,25,191,30.0,49.0,1.0,2450.0,1,1,86.6,1,6.8,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,5.0,0.3,0.8,0.0,0.0,0.0,1.0,0.0,0.6,0.3,0.0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1101,30,190,3.5,25.0,0.0,2560.0,3,0,76.5,1,6.88,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.8,1.8,1.2,2.4,0.0,0.1,0.0,1.4,0.0,1.3,0.7,0.1,10,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1102,33,173,3.5,1.0,6.0,1929.0,1,4,89.8,0,6.7,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,1.0,1.1,0.9,0.0,0.0,0.0,0.6,0.1,1.1,0.4,0.0,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1103,23,185,7.0,37.0,11.0,1669.0,1,1,83.3,2,6.51,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,1.0,0.2,1.3,0.0,0.0,0.0,1.0,0.1,0.7,0.2,0.0,7,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
1104,30,175,3.5,25.0,1.0,2518.0,1,4,81.7,2,6.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,1.4,1.2,0.0,0.0,0.0,0.7,0.0,1.6,0.5,0.0,4,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1105,30,173,1.5,1.0,1.0,2423.0,0,0,80.0,1,6.4,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.6,2.3,0.9,0.4,0.0,0.0,0.0,1.0,0.1,1.0,0.2,0.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1106,31,176,2.0,13.0,2.0,2502.0,5,3,77.7,3,6.73,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.9,0.9,1.1,0.5,0.0,0.1,0.0,0.7,0.3,1.1,1.1,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1107,24,192,5.0,61.0,1.0,1097.0,0,0,67.9,1,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1108,39,172,5.0,1.0,16.0,1492.0,2,4,91.2,1,6.8,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.4,0.5,0.6,0.0,0.0,0.0,0.8,0.1,0.7,0.3,0.0,7,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1109,22,185,18.0,49.0,5.0,1579.0,1,1,84.5,1,6.62,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.6,0.6,0.5,0.0,0.0,0.0,0.5,0.1,1.2,0.6,0.0,3,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
1110,31,180,1.5,13.0,11.0,1422.0,5,2,65.5,0,6.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.4,1.2,0.6,0.0,0.2,0.0,0.1,0.5,1.6,0.7,0.1,4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1111,20,178,1.5,13.0,6.0,110.0,1,0,91.1,0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.3,0.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
1112,27,169,1.5,37.0,17.0,751.0,2,1,85.3,0,6.39,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,1.1,0.5,0.0,0.0,0.0,0.2,0.0,0.7,0.5,0.0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1113,26,178,2.5,37.0,6.0,1304.0,0,0,90.0,0,6.55,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.8,0.6,0.7,0.0,0.0,0.0,1.1,0.0,0.4,0.5,0.0,6,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1114,24,171,6.0,1.0,3.0,2209.0,1,0,72.8,1,6.4,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.3,1.8,0.6,1.7,0.0,0.0,0.0,1.0,0.0,1.2,0.5,0.0,8,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1115,25,191,6.0,1.0,1.0,2616.0,3,0,85.1,1,6.8,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.4,6.4,0.9,1.0,0.0,0.1,0.0,1.0,0.0,0.5,0.0,0.1,8,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1116,34,184,1.0,25.0,2.0,1758.0,2,1,81.0,0,6.97,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.6,6.4,0.6,0.5,0.0,0.0,0.0,1.4,0.0,0.4,0.2,0.1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1117,17,191,5.0,13.0,0.0,244.0,0,0,92.5,0,6.68,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.3,1.3,1.0,1.3,0.0,0.0,0.0,0.3,0.0,0.7,0.7,0.0,2,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
1118,29,182,0.9,13.0,10.0,102.0,0,0,83.3,0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1119,21,172,30.0,37.0,3.0,1618.0,1,3,89.9,0,6.75,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.7,0.7,1.6,1.1,0.0,0.0,0.0,1.0,0.0,0.7,0.4,0.0,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1120,28,184,8.0,49.0,3.0,910.0,2,2,87.6,1,6.68,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.9,0.9,0.4,1.1,0.1,0.0,0.1,1.0,0.0,0.6,0.5,0.1,4,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
1121,32,187,15.0,37.0,0.0,497.0,0,0,90.1,0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1122,34,188,1.8,1.0,2.0,2341.0,2,0,90.1,2,6.77,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,4.0,0.9,1.0,0.0,0.1,0.0,1.1,0.1,0.6,0.3,0.0,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1123,28,185,1.2,49.0,7.0,1185.0,1,2,66.8,0,6.36,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.8,0.5,1.3,0.6,0.0,0.0,0.0,0.1,0.2,1.9,1.1,0.1,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1124,30,184,28.0,25.0,5.0,2066.0,2,4,88.0,2,6.89,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.6,1.5,0.7,0.6,0.0,0.0,0.0,0.8,0.1,0.9,0.3,0.0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1125,28,185,3.0,25.0,6.0,462.0,0,0,88.5,0,6.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,2.5,0.8,0.7,0.0,0.0,0.0,0.5,0.0,0.4,0.3,0.0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1126,21,177,1.5,1.0,9.0,1613.0,0,1,86.1,0,6.24,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,1.4,1.6,0.0,0.0,0.0,0.7,0.0,1.3,0.8,0.0,11,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1127,33,189,0.8,1.0,0.0,2430.0,0,0,37.0,0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1128,24,192,5.0,49.0,7.0,479.0,1,1,77.6,0,6.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,1.5,1.3,0.0,0.1,0.0,0.0,0.3,2.0,0.9,0.2,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1129,29,187,6.0,49.0,0.0,2405.0,2,0,85.8,0,6.65,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.4,5.9,0.4,0.5,0.0,0.1,0.0,0.6,0.0,0.4,0.0,0.0,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1130,21,165,0.5,13.0,4.0,44.0,0,0,80.0,0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1131,26,181,60.0,25.0,2.0,2600.0,2,1,84.4,1,6.85,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7,2.3,0.6,1.2,0.0,0.1,0.0,1.2,0.0,1.1,0.5,0.0,5,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1132,24,177,1.5,37.0,11.0,785.0,0,0,77.9,0,6.27,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.5,0.9,0.8,0.7,0.0,0.0,0.0,0.5,0.0,1.1,0.3,0.1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1133,21,178,1.0,49.0,5.0,150.0,0,0,80.9,0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.2,0.7,0.0,0.0,0.0,0.3,0.0,0.5,0.5,0.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
1134,25,173,0.8,1.0,6.0,483.0,0,0,81.7,0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,0.5,0.8,0.0,0.0,0.0,0.8,0.1,0.4,0.4,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1135,32,187,1.0,13.0,2.0,2035.0,1,0,82.7,1,6.58,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.4,6.2,0.2,0.6,0.0,0.0,0.0,0.8,0.1,0.2,0.0,0.0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1136,29,175,7.0,37.0,4.0,2336.0,9,0,76.2,1,6.69,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.3,1.5,1.4,0.1,0.2,0.0,0.4,0.1,1.8,0.9,0.2,9,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
1137,25,177,12.0,1.0,1.0,106.0,0,0,72.7,0,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1138,23,180,25.0,25.0,0.0,2465.0,1,5,88.4,3,6.71,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.3,1.0,1.2,1.0,0.0,0.0,0.0,0.6,0.2,1.3,0.9,0.0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1139,25,182,2.0,37.0,13.0,1676.0,1,3,59.0,0,6.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.7,1.0,0.7,0.0,0.0,0.0,0.1,0.4,2.4,0.8,0.1,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1140,29,180,0.9,13.0,2.0,250.0,0,1,78.1,0,6.19,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.3,1.0,0.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1141,23,181,12.0,13.0,3.0,2041.0,0,1,80.3,0,6.53,0.0,0.0,0.0,0.0,0.0,0.5,0.2,1.0,3.4,0.2,1.0,0.0,0.0,0.0,1.4,0.1,0.5,0.1,0.0,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1142,21,177,20.0,25.0,7.0,1936.0,2,1,82.6,1,6.78,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.8,1.2,1.3,0.0,0.0,0.0,0.9,0.0,0.9,0.7,0.0,6,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
1143,28,181,30.0,37.0,6.0,1931.0,8,2,74.4,2,6.46,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.4,0.7,0.4,0.0,0.2,0.0,0.1,0.5,1.7,0.8,0.1,6,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
1144,32,191,3.0,25.0,12.0,860.0,0,0,82.4,0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,0.1,0.6,0.0,0.0,0.0,0.6,0.0,0.5,0.3,0.0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
1145,30,176,3.0,25.0,19.0,732.0,0,0,82.1,0,6.19,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.3,0.5,0.0,0.0,0.0,0.2,0.0,0.4,0.3,0.0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1146,28,192,2.0,25.0,5.0,274.0,2,0,78.7,0,6.59,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.1,2.4,0.1,0.3,0.1,0.1,0.0,0.4,0.0,0.3,0.1,0.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1147,24,185,2.0,37.0,6.0,1773.0,0,0,84.1,0,6.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.4,1.5,0.8,1.0,0.0,0.0,0.0,0.8,0.0,0.7,0.4,0.0,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1148,29,177,1.5,13.0,14.0,571.0,3,0,73.7,0,6.23,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,1.2,0.7,0.0,0.1,0.1,0.0,0.3,0.8,0.8,0.0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1149,27,175,25.0,25.0,9.0,1422.0,0,3,82.4,0,6.58,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.5,1.5,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.8,0.1,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1150,29,181,3.0,25.0,0.0,2546.0,2,1,74.8,2,6.84,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.7,3.4,1.4,1.1,0.0,0.1,0.0,1.2,0.1,1.1,0.4,0.1,11,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1151,24,188,9.0,1.0,8.0,1722.0,1,1,88.5,0,6.58,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,3.7,0.4,0.5,0.0,0.0,0.0,0.8,0.0,0.4,0.3,0.0,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1152,29,190,25.0,1.0,0.0,1675.0,0,0,87.9,0,6.94,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.3,4.3,1.0,0.6,0.0,0.0,0.0,0.7,0.0,0.4,0.2,0.2,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1153,33,187,3.5,13.0,2.0,2161.0,0,1,88.3,1,6.67,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.6,3.0,0.5,0.9,0.0,0.0,0.0,1.0,0.0,0.7,0.1,0.0,5,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1154,22,181,70.0,25.0,7.0,1921.0,5,5,79.6,1,6.99,0.1,0.1,0.0,0.0,0.1,0.0,0.2,0.6,0.1,1.3,0.6,0.0,0.1,0.0,0.2,0.4,2.1,1.6,0.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1155,29,183,6.0,13.0,12.0,1133.0,1,3,83.0,0,6.61,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.3,0.7,0.7,0.0,0.0,0.0,0.2,0.3,1.8,0.6,0.0,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1156,25,188,60.0,85.0,7.0,1480.0,15,1,84.3,4,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.8,0.5,0.1,0.4,0.1,0.2,0.1,2.1,1.6,0.2,2,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1157,28,188,8.0,37.0,0.0,2651.0,1,0,67.8,2,6.93,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.4,6.3,0.3,1.0,0.0,0.0,0.0,1.1,0.2,0.9,0.3,0.1,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1158,21,183,10.0,25.0,0.0,2831.0,0,2,80.5,1,6.84,0.1,0.0,0.0,0.0,0.0,0.4,0.5,1.1,3.9,0.8,1.5,0.0,0.0,0.0,1.4,0.1,0.5,0.2,0.0,9,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1159,32,181,0.9,13.0,9.0,1683.0,0,0,85.3,1,6.49,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.3,1.7,0.5,0.9,0.0,0.0,0.0,1.7,0.0,0.3,0.3,0.1,6,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1160,33,183,1.8,1.0,5.0,1242.0,0,0,90.6,0,6.34,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.6,0.8,0.7,1.2,0.0,0.0,0.0,0.5,0.0,0.5,0.6,0.0,5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1161,20,186,18.0,61.0,14.0,939.0,3,0,55.7,0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.3,0.3,0.1,0.0,0.0,0.1,0.4,0.7,0.5,0.1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
1162,21,181,50.0,37.0,2.0,2147.0,1,3,87.5,0,6.77,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,1.0,0.9,1.0,0.0,0.0,0.0,1.2,0.0,1.6,0.8,0.0,6,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1163,23,176,3.5,25.0,9.0,1153.0,4,4,73.4,2,6.47,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.4,0.7,1.3,0.0,0.0,0.1,0.4,0.2,1.7,0.8,0.1,3,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1164,29,178,6.0,49.0,3.0,1548.0,1,0,82.5,0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.5,0.5,0.5,0.0,0.0,0.0,0.9,0.1,0.9,0.5,0.0,2,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1165,26,179,2.3,1.0,15.0,1023.0,1,1,76.8,0,6.32,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.8,0.9,1.0,0.0,0.0,0.0,0.6,0.0,0.7,0.4,0.0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1166,27,172,5.0,25.0,1.0,2124.0,0,1,75.3,1,6.89,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8,2.8,1.3,0.7,0.0,0.0,0.0,0.8,0.0,1.6,1.1,0.0,5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1167,21,178,3.0,37.0,9.0,857.0,0,2,79.4,1,6.43,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.4,0.7,0.7,0.8,0.0,0.0,0.0,0.2,0.0,1.7,0.7,0.0,2,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1168,22,173,7.5,13.0,6.0,309.0,3,1,85.4,0,6.66,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.4,0.8,0.4,0.0,0.1,0.2,0.3,0.1,0.5,0.6,0.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1169,26,189,10.0,37.0,7.0,1919.0,2,0,81.6,1,6.65,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.6,1.4,1.9,1.0,0.0,0.0,0.1,0.8,0.1,1.1,0.6,0.1,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1170,31,186,2.0,25.0,8.0,1845.0,4,1,85.8,2,6.62,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.7,1.8,0.8,1.4,0.1,0.1,0.0,1.2,0.0,0.5,0.7,0.1,9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1171,20,179,0.8,1.0,3.0,184.0,0,0,83.3,0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1172,18,184,70.0,49.0,5.0,2345.0,0,3,93.6,0,6.75,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,2.4,0.3,0.6,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1173,20,185,1.0,61.0,8.0,600.0,0,0,90.1,0,6.47,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,1.9,0.6,0.5,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1174,23,184,5.0,49.0,17.0,230.0,2,1,83.2,0,6.29,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.2,0.2,0.3,0.1,0.0,0.1,0.1,0.0,0.3,0.4,0.1,2,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1175,33,195,3.5,25.0,0.0,2926.0,0,0,79.1,0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1176,22,174,120.0,61.0,2.0,2544.0,4,4,88.5,0,7.19,0.0,0.0,0.0,0.0,0.1,0.1,0.3,1.2,0.4,1.4,0.3,0.0,0.1,0.0,0.8,0.1,1.4,1.0,0.0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1177,26,180,2.5,37.0,10.0,1010.0,3,0,84.5,0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.3,0.3,0.0,0.0,0.1,0.3,0.0,0.8,0.3,0.0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
